symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length	total.mut.cnt	prot.mut.cnt	total.mut.pct	prot.mut.pct	score.max_cnt	score.mult_pct	score.max_pct	max.peak.cnt	multiple.cnt	summit.start	summit.end	wt.stop	fitch	fitch.summit
AP1M1	0	1	0	0	0	NA	NA	NA	ENST00000291439	3807	1	1	0.026267402153927	0.026267402153927	1	0	1	0	0	284	284	0	0	0
AP3D1	0	1	0	0	0	NA	NA	NA	ENST00000345016	10377	1	1	0.00963669654042594	0.00963669654042594	1	0	1	0	0	216	216	0	0	0
APBA1	0	1	0	0	0	NA	NA	NA	ENST00000265381	7533	1	1	0.0132749236691889	0.0132749236691889	1	0	1	0	0	11	11	0	0.4083758291	0.4083758291
APBA2	1	1	0	0	0	NA	NA	NA	ENST00000558259	6741	2	1	0.0296691885476932	0.0148345942738466	1	0	1	0	0	35	35	0	0.557180433	0.557180433
APC	0	1	0	0	0	NA	NA	NA	ENST00000257430	25587	1	1	0.00390823465040841	0.00390823465040841	1	0	1	0	0	125	125	0	0.1105276602	0.1105276602
APCDD1L	0	1	0	0	0	NA	NA	NA	ENST00000371149	4509	1	1	0.0221778664892437	0.0221778664892437	1	0	1	0	0	287	287	0	1.3391169451	1.3391169451
APEX1	0	1	0	0	0	NA	NA	NA	ENST00000216714	2862	1	1	0.0349406009783368	0.0349406009783368	1	0	1	0	0	283	283	0	0.1714089231	0.1714089231
APLNR	0	0	0	1	0	NA	NA	NA	ENST00000257254	3420	1	1	0.0292397660818713	0.0292397660818713	0	NA	NA	0	0	0	0	13	NA	NA
APOA2	1	0	0	0	0	NA	NA	NA	ENST00000367990	900	1	0	0.111111111111111	0	0	NA	NA	0	0	0	0	0	NA	NA
APOB	1	1	0	1	0	-1.10419782836541	-0.0280662845951662	NA	ENST00000233242	41067	3	2	0.00730513551026372	0.00487009034017581	1	0	1	0	0	2831	2831	4479	0.1136096137	0.1136096137
APOBEC3F	0	0	0	0	1	NA	NA	NA	ENST00000308521	3357	1	0	0.0297885016383676	0	0	NA	NA	0	0	0	0	0	NA	NA
APOBR	1	0	0	0	0	NA	NA	NA	ENST00000431282	9792	1	0	0.0102124183006536	0	0	NA	NA	0	0	0	0	0	NA	NA
APPBP2	1	0	0	0	0	NA	NA	NA	ENST00000083182	5265	1	0	0.0189933523266857	0	0	NA	NA	0	0	0	0	0	NA	NA
AQP2	0	1	0	0	0	NA	NA	NA	ENST00000199280	2439	1	1	0.0410004100041	0.0410004100041	1	0	1	0	0	81	81	0	0.5206633584	0.5206633584
AQR	0	1	0	0	0	NA	NA	NA	ENST00000156471	13365	1	1	0.00748222970445193	0.00748222970445193	1	0	1	0	0	943	943	0	0	0
ARAP1	1	0	0	0	0	NA	NA	NA	ENST00000393609	13050	1	0	0.00766283524904215	0	0	NA	NA	0	0	0	0	0	NA	NA
ARAP2	0	1	0	0	0	NA	NA	NA	ENST00000303965	15336	1	1	0.00652060511215441	0.00652060511215441	1	0	1	0	0	1184	1184	0	0.0915480799	0.0915480799
AREG	0	1	0	0	0	NA	NA	NA	ENST00000395748	2268	1	1	0.0440917107583774	0.0440917107583774	1	0	1	0	0	41	41	0	0.3329728902	0.3329728902
ARFGEF2	0	2	0	0	0	NA	NA	NA	ENST00000371917	16065	2	2	0.0124494242141301	0.0124494242141301	1	0	0.5	0	0	891	891	0	0.04169252645	0.04169252645
ARFGEF3	0	1	0	0	0	NA	NA	NA	ENST00000251691	19593	1	1	0.00510386362476395	0.00510386362476395	1	0	1	0	0	106	106	0	0.2546897293	0.2546897293
ARGFX	0	2	0	0	0	NA	NA	NA	ENST00000334384	2835	2	2	0.0705467372134039	0.0705467372134039	1	0	0.5	0	0	21	21	0	1.72743456065	1.72743456065
ARHGAP11A	0	1	0	0	0	NA	NA	NA	ENST00000361627	9207	1	1	0.0108613011838818	0.0108613011838818	1	0	1	0	0	347	347	0	0.289927008	0.289927008
ARHGAP15	0	2	0	0	0	NA	NA	NA	ENST00000295095	4275	2	2	0.0467836257309942	0.0467836257309942	1	0	0.5	0	0	271	271	0	0.1605454435	0.1605454435
ARHGAP21	0	1	0	0	0	NA	NA	NA	ENST00000396432	17622	1	1	0.00567472477584837	0.00567472477584837	1	0	1	0	0	289	289	0	0.7583553699	0.7583553699
ARHGAP29	1	0	0	0	0	NA	NA	NA	ENST00000260526	11349	1	0	0.00881134901753458	0	0	NA	NA	0	0	0	0	0	NA	NA
ARHGAP32	0	1	0	0	0	NA	NA	NA	ENST00000310343	18783	1	1	0.00532396315817495	0.00532396315817495	1	0	1	0	0	393	393	0	0	0
ARHGAP33	0	1	0	0	0	NA	NA	NA	ENST00000314737	10134	1	1	0.00986777185711466	0.00986777185711466	1	0	1	0	0	521	521	0	0.5627928633	0.5627928633
ARHGAP35	0	1	0	0	0	NA	NA	NA	ENST00000404338	13491	1	1	0.00741234897338967	0.00741234897338967	1	0	1	0	0	1304	1304	0	0.1931658688	0.1931658688
ARHGAP36	1	0	0	0	0	NA	NA	NA	ENST00000276211	4923	1	0	0.0203128173877717	0	0	NA	NA	0	0	0	0	0	NA	NA
ARHGAP44	1	1	1	0	0	-1.46674193590879	1.38236648403108	NA	ENST00000379672	7362	3	2	0.0407497962510187	0.0271665308340125	1	0	1	0	0	810	810	810	0.1105206973	0.1105206973
ARHGAP6	0	1	0	0	0	NA	NA	NA	ENST00000337414	8766	1	1	0.0114077116130504	0.0114077116130504	1	0	1	0	0	398	398	0	0.1855096381	0.1855096381
ARHGEF18	0	1	0	0	0	NA	NA	NA	ENST00000359920	10557	1	1	0.00947238798901203	0.00947238798901203	1	0	1	0	0	190	190	0	0.9086509362	0.9086509362
ARHGEF28	0	1	1	0	0	NA	NA	NA	ENST00000426542	15345	2	2	0.0130335614206582	0.0130335614206582	1	0	1	0	0	928	928	838	NA	NA
ARHGEF3	0	1	0	0	0	NA	NA	NA	ENST00000338458	5022	1	1	0.0199123855037834	0.0199123855037834	1	0	1	0	0	22	22	0	0.7022405335	0.7022405335
ARHGEF40	0	0	2	0	0	NA	NA	NA	ENST00000298694	13671	2	2	0.0146295077170653	0.0146295077170653	0	NA	NA	0	0	0	0	925.5	NA	NA
ARID1A	0	0	1	0	0	NA	NA	NA	ENST00000324856	20565	1	1	0.00486263068319961	0.00486263068319961	0	NA	NA	0	0	0	0	542	NA	NA
ARID2	0	1	0	0	0	NA	NA	NA	ENST00000334344	16515	1	1	0.00605510142294883	0.00605510142294883	1	0	1	0	0	151	151	0	0.0839116454	0.0839116454
ARID3A	0	1	1	0	0	NA	NA	NA	ENST00000263620	5337	2	2	0.0374742364624321	0.0374742364624321	1	0	1	0	0	175	175	276	0.6378643689	0.6378643689
ARID3B	1	0	0	0	0	NA	NA	NA	ENST00000622429	5049	1	0	0.0198059021588433	0	0	NA	NA	0	0	0	0	0	NA	NA
ARID3C	1	0	0	0	0	NA	NA	NA	ENST00000378909	3708	1	0	0.0269687162891046	0	0	NA	NA	0	0	0	0	0	NA	NA
ARID4B	1	0	0	0	0	NA	NA	NA	ENST00000264183	11808	1	0	0.00846883468834688	0	0	NA	NA	0	0	0	0	0	NA	NA
ARL11	1	0	0	0	0	NA	NA	NA	ENST00000282026	1764	1	0	0.0566893424036281	0	0	NA	NA	0	0	0	0	0	NA	NA
ARL13A	0	1	0	0	0	NA	NA	NA	ENST00000450457	2610	1	1	0.0383141762452107	0.0383141762452107	1	0	1	0	0	32	32	0	NA	NA
ARL4D	0	1	0	0	0	NA	NA	NA	ENST00000320033	1809	1	1	0.0552791597567717	0.0552791597567717	1	0	1	0	0	168	168	0	0.2760009196	0.2760009196
ARL5B	0	1	0	0	0	NA	NA	NA	ENST00000377275	1611	1	1	0.0620732464307883	0.0620732464307883	1	0	1	0	0	45	45	0	0	0
ARMC5	0	0	0	1	0	NA	NA	NA	ENST00000268314	8415	1	1	0.011883541295306	0.011883541295306	0	NA	NA	0	0	0	0	641	NA	NA
ARMC8	0	1	0	0	0	NA	NA	NA	ENST00000469044	6057	1	1	0.0165098233448902	0.0165098233448902	1	0	1	0	0	127	127	0	NA	NA
ARMCX1	0	1	0	0	0	NA	NA	NA	ENST00000372829	4077	1	1	0.0245278390973755	0.0245278390973755	1	0	1	0	0	119	119	0	0	0
ARPC1B	1	0	0	0	0	NA	NA	NA	ENST00000252725	3348	1	0	0.029868578255675	0	0	NA	NA	0	0	0	0	0	NA	NA
ARPP21	0	0	1	0	0	NA	NA	NA	ENST00000187397	7308	1	1	0.0136836343732895	0.0136836343732895	0	NA	NA	0	0	0	0	140	NA	NA
ARRB2	0	1	0	0	0	NA	NA	NA	ENST00000269260	3681	1	1	0.0271665308340125	0.0271665308340125	1	0	1	0	0	75	75	0	0.2022959171	0.2022959171
ARRDC3	0	1	1	0	0	NA	NA	NA	ENST00000265138	3726	2	2	0.0536768652710682	0.0536768652710682	1	0	1	0	0	188	188	141	0	0
ART3	0	1	0	0	0	NA	NA	NA	ENST00000355810	3501	1	1	0.0285632676378178	0.0285632676378178	1	0	1	0	0	383	383	0	2.2084366698	2.2084366698
ART5	0	1	0	0	0	NA	NA	NA	ENST00000359918	2619	1	1	0.0381825124093165	0.0381825124093165	1	0	1	0	0	115	115	0	0.2392251784	0.2392251784
ARVCF	0	0	0	1	0	NA	NA	NA	ENST00000263207	8658	1	1	0.0115500115500115	0.0115500115500115	0	NA	NA	0	0	0	0	830	NA	NA
ASAH2	0	1	0	0	0	NA	NA	NA	ENST00000395526	7020	1	1	0.0142450142450142	0.0142450142450142	1	0	1	0	0	361	361	0	0.9422030655	0.9422030655
ASB16	1	1	0	0	0	NA	NA	NA	ENST00000293414	4077	2	1	0.049055678194751	0.0245278390973755	1	0	1	0	0	422	422	0	0.9048192483	0.9048192483
ASB2	1	0	0	0	0	NA	NA	NA	ENST00000315988	5283	1	0	0.0189286390308537	0	0	NA	NA	0	0	0	0	0	NA	NA
ASB4	1	0	0	0	0	NA	NA	NA	ENST00000325885	3834	1	0	0.0260824204486176	0	0	NA	NA	0	0	0	0	0	NA	NA
ASB8	0	0	0	1	0	NA	NA	NA	ENST00000317697	2592	1	1	0.0385802469135802	0.0385802469135802	0	NA	NA	0	0	0	0	138	NA	NA
ASCC3	0	2	0	0	0	NA	NA	NA	ENST00000369162	19818	2	2	0.0100918357049147	0.0100918357049147	1	0	0.5	0	0	442	442	0	0.1881349142	0.1881349142
ASH1L	0	1	0	0	0	NA	NA	NA	ENST00000368346	26721	1	1	0.0037423749111186	0.0037423749111186	1	0	1	0	0	2083	2083	0	NA	NA
ASMTL	0	1	0	0	0	NA	NA	NA	ENST00000381317	5589	1	1	0.0178922884236894	0.0178922884236894	1	0	1	0	0	418	418	0	1.1524652456	1.1524652456
ASPG	0	1	0	0	0	NA	NA	NA	ENST00000551177	5157	1	1	0.0193911188675587	0.0193911188675587	1	0	1	0	0	448	448	0	1.5661179772	1.5661179772
ASPH	0	1	0	0	0	NA	NA	NA	ENST00000379454	6822	1	1	0.0146584579302257	0.0146584579302257	1	0	1	0	0	80	80	0	0	0
ASPM	0	2	0	0	0	NA	NA	NA	ENST00000367409	31293	2	2	0.00639120570095549	0.00639120570095549	1	0	0.5	0	0	2415	2415	0	0.8510036129	0.8510036129
ASPN	1	0	0	0	0	NA	NA	NA	ENST00000375544	3420	1	0	0.0292397660818713	0	0	NA	NA	0	0	0	0	0	NA	NA
ASPRV1	0	1	0	0	0	NA	NA	NA	ENST00000320256	3087	1	1	0.0323939099449304	0.0323939099449304	1	0	1	0	0	232	232	0	0.2018302777	0.2018302777
ASTE1	0	1	0	0	0	NA	NA	NA	ENST00000264992	6111	1	1	0.0163639338897071	0.0163639338897071	1	0	1	0	0	452	452	0	1.090687027	1.090687027
ASTN1	1	1	0	0	0	NA	NA	NA	ENST00000361833	11646	2	1	0.0171732783788425	0.00858663918942126	1	0	1	0	0	1271	1271	0	0	0
ASXL3	0	5	0	0	0	4.99999991902604	-4.99925436418624	NA	ENST00000269197	20232	5	5	0.0247133254250692	0.0247133254250692	1	0	0.2	0	0	8	8	0	0.43372487956	0.43372487956
ATAD2B	1	0	0	0	0	NA	NA	NA	ENST00000238789	13122	1	0	0.00762078951379363	0	0	NA	NA	0	0	0	0	0	NA	NA
ATAD5	0	1	0	0	0	NA	NA	NA	ENST00000321990	16596	1	1	0.00602554832489757	0.00602554832489757	1	0	1	0	0	1015	1015	0	0.6872409424	0.6872409424
ATF1	1	0	0	0	0	NA	NA	NA	ENST00000262053	2439	1	0	0.0410004100041	0	0	NA	NA	0	0	0	0	0	NA	NA
ATF4	0	1	0	0	0	NA	NA	NA	ENST00000337304	3159	1	1	0.0316555872111428	0.0316555872111428	1	0	1	0	0	213	213	0	1.0579389804	1.0579389804
ATF6	0	1	0	0	0	NA	NA	NA	ENST00000367942	6030	1	1	0.0165837479270315	0.0165837479270315	1	0	1	0	0	131	131	0	0	0
ATF7IP	0	2	0	0	0	NA	NA	NA	ENST00000261168	11430	2	2	0.0174978127734033	0.0174978127734033	1	0	0.5	0	0	426	426	0	0.45125362595	0.45125362595
ATG2B	0	1	0	0	0	NA	NA	NA	ENST00000359933	18702	1	1	0.00534702170890814	0.00534702170890814	1	0	1	0	0	343	343	0	0.4040642806	0.4040642806
ATM	0	0	1	2	0	-4.99933332220917	4.99999977816674	NA	ENST00000278616	27504	3	3	0.0109075043630017	0.0109075043630017	0	NA	NA	0	0	0	0	554.333333333333	NA	NA
ATP10B	1	1	0	0	0	NA	NA	NA	ENST00000327245	13149	2	1	0.0152102821507339	0.00760514107536695	1	0	1	0	0	558	558	0	0.2162594213	0.2162594213
ATP11A	0	1	0	0	0	NA	NA	NA	ENST00000375645	10206	1	1	0.00979815794630609	0.00979815794630609	1	0	1	0	0	963	963	0	0.0954418591	0.0954418591
ATP11C	0	1	0	0	0	NA	NA	NA	ENST00000327569	10188	1	1	0.00981546917942678	0.00981546917942678	1	0	1	0	0	173	173	0	0.189395715	0.189395715
ATP13A1	1	0	0	0	0	NA	NA	NA	ENST00000357324	10836	1	0	0.00922849760059062	0	0	NA	NA	0	0	0	0	0	NA	NA
ATP13A2	0	1	0	0	0	NA	NA	NA	ENST00000326735	10620	1	1	0.00941619585687382	0.00941619585687382	1	0	1	0	0	699	699	0	1.0587714401	1.0587714401
ATP13A4	1	0	0	0	0	NA	NA	NA	ENST00000342695	10764	1	0	0.00929022668153103	0	0	NA	NA	0	0	0	0	0	NA	NA
ATP13A5	1	1	0	0	0	NA	NA	NA	ENST00000342358	10962	2	1	0.0182448458310527	0.00912242291552636	1	0	1	0	0	621	621	0	0.7682581101	0.7682581101
ATP1A2	0	1	0	0	0	NA	NA	NA	ENST00000361216	9180	1	1	0.0108932461873638	0.0108932461873638	1	0	1	0	0	738	738	0	0	0
ATP1A3	0	1	0	0	0	NA	NA	NA	ENST00000302102	9117	1	1	0.0109685203466052	0.0109685203466052	1	0	1	0	0	345	345	0	0	0
ATP1A4	0	1	0	0	0	NA	NA	NA	ENST00000368081	9261	1	1	0.0107979699816435	0.0107979699816435	1	0	1	0	0	569	569	0	0.8187936059	0.8187936059
ATP1B4	0	1	0	0	0	NA	NA	NA	ENST00000218008	3213	1	1	0.0311235605353252	0.0311235605353252	1	0	1	0	0	116	116	0	0	0
ATP2A1	0	1	0	0	0	NA	NA	NA	ENST00000357084	9009	1	1	0.0111000111000111	0.0111000111000111	1	0	1	0	0	521	521	0	0	0
ATP2A2	0	1	0	0	0	NA	NA	NA	ENST00000539276	9378	1	1	0.0106632544252506	0.0106632544252506	1	0	1	0	0	280	280	0	0	0
ATP2A3	0	1	0	0	0	NA	NA	NA	ENST00000352011	9387	1	1	0.010653030787259	0.010653030787259	1	0	1	0	0	744	744	0	0	0
ATP2B1	1	0	0	1	0	NA	NA	NA	ENST00000428670	10980	2	1	0.0182149362477231	0.00910746812386157	0	NA	NA	0	0	0	0	484	NA	NA
ATP2B2	1	0	0	0	0	NA	NA	NA	ENST00000352432	11187	1	0	0.00893894699204434	0	0	NA	NA	0	0	0	0	0	NA	NA
ATP2C2	0	2	0	0	0	NA	NA	NA	ENST00000262429	8514	2	2	0.0234907211651398	0.0234907211651398	1	0	0.5	0	0	16	16	0	0.91088307155	0.91088307155
ATP6AP1L	0	1	0	0	0	NA	NA	NA	ENST00000380167	2016	1	1	0.0496031746031746	0.0496031746031746	1	0	1	0	0	156	156	0	NA	NA
ATP6V0A1	0	1	0	0	0	NA	NA	NA	ENST00000343619	7533	1	1	0.0132749236691889	0.0132749236691889	1	0	1	0	0	781	781	0	0.27441505	0.27441505
ATP6V0A2	0	0	0	1	0	NA	NA	NA	ENST00000330342	7704	1	1	0.0129802699896158	0.0129802699896158	0	NA	NA	0	0	0	0	550	NA	NA
ATP6V0A4	0	1	0	0	0	NA	NA	NA	ENST00000310018	7560	1	1	0.0132275132275132	0.0132275132275132	1	0	1	0	0	670	670	0	0.1438667173	0.1438667173
ATP6V1A	0	1	0	0	0	NA	NA	NA	ENST00000273398	5553	1	1	0.0180082838105529	0.0180082838105529	1	0	1	0	0	613	613	0	0.1694877335	0.1694877335
ATP7B	0	0	0	1	0	NA	NA	NA	ENST00000242839	13185	1	1	0.00758437618505878	0.00758437618505878	0	NA	NA	0	0	0	0	366	NA	NA
ATP8A1	0	1	0	0	0	NA	NA	NA	ENST00000381668	10476	1	1	0.00954562810232913	0.00954562810232913	1	0	1	0	0	847	847	0	0.0873420038	0.0873420038
ATP8A2	1	1	0	0	0	NA	NA	NA	ENST00000381655	10692	2	1	0.0187055742611298	0.00935278713056491	1	0	1	0	0	1037	1037	0	0.5848829401	0.5848829401
ATP8B2	0	3	0	0	0	4.99999996007339	-4.99890204440884	NA	ENST00000368489	11007	3	3	0.0272553829381303	0.0272553829381303	1	0	0.333333333333333	0	0	289	289	0	0.1671327652	0.1671327652
ATR	0	1	0	0	0	NA	NA	NA	ENST00000350721	23796	1	1	0.00420238695579089	0.00420238695579089	1	0	1	0	0	43	43	0	0	0
ATRNL1	1	0	0	0	0	NA	NA	NA	ENST00000355044	12411	1	0	0.00805736846345983	0	0	NA	NA	0	0	0	0	0	NA	NA
ATRX	0	1	2	0	0	2.25388556949414	4.99999977766241	NA	ENST00000373344	22428	3	3	0.0133761369716426	0.0133761369716426	1	0	1	0	0	1754	1754	471.5	0	0
ATXN2L	0	1	0	0	0	NA	NA	NA	ENST00000336783	9675	1	1	0.0103359173126615	0.0103359173126615	1	0	1	0	0	414	414	0	0	0
ATXN3L	0	1	0	0	0	NA	NA	NA	ENST00000380622	3195	1	1	0.0312989045383412	0.0312989045383412	1	0	1	0	0	136	136	0	0.24686567	0.24686567
ATXN7L3B	0	0	0	1	0	NA	NA	NA	ENST00000519948	873	1	1	0.11454753722795	0.11454753722795	0	NA	NA	0	0	0	0	67	NA	NA
AUTS2	2	1	0	0	0	-1.66013686089336	-4.99994519148113	NA	ENST00000342771	11331	3	1	0.026476039184538	0.008825346394846	1	0	1	0	0	296	296	0	0.494131692	0.494131692
AVPR1A	0	2	0	0	0	NA	NA	NA	ENST00000299178	3762	2	2	0.0531632110579479	0.0531632110579479	1	0	0.5	0	0	78	78	0	0.1826897281	0.1826897281
AZGP1	0	1	0	0	0	NA	NA	NA	ENST00000292401	2682	1	1	0.0372856077554064	0.0372856077554064	1	0	1	0	0	264	264	0	0.9075763567	0.9075763567
B3GALT4	0	1	0	0	0	NA	NA	NA	ENST00000451237	3402	1	1	0.0293944738389183	0.0293944738389183	1	0	1	0	0	195	195	0	1.5764074165	1.5764074165
BAAT	0	1	0	0	0	NA	NA	NA	ENST00000259407	3762	1	1	0.026581605528974	0.026581605528974	1	0	1	0	0	369	369	0	0.9379449743	0.9379449743
BACH2	0	2	0	0	0	NA	NA	NA	ENST00000257749	7569	2	2	0.0264235698242833	0.0264235698242833	2	1	1	2	2	599	599	0	0.0965235499	0.0965235499
BAZ2A	1	0	0	0	0	NA	NA	NA	ENST00000551812	17145	1	0	0.00583260425780111	0	0	NA	NA	0	0	0	0	0	NA	NA
BBS9	0	1	0	0	0	NA	NA	NA	ENST00000242067	7983	1	1	0.0125266190655142	0.0125266190655142	1	0	1	0	0	455	455	0	1.3828965506	1.3828965506
BCAN	0	1	0	0	0	NA	NA	NA	ENST00000329117	8199	1	1	0.0121966093426028	0.0121966093426028	1	0	1	0	0	841	841	0	0.1921163334	0.1921163334
BCAR1	0	1	0	0	0	NA	NA	NA	ENST00000162330	7830	1	1	0.0127713920817369	0.0127713920817369	1	0	1	0	0	401	401	0	0.6347457272	0.6347457272
BCAT1	0	2	0	0	0	NA	NA	NA	ENST00000261192	3474	2	2	0.0575705238917674	0.0575705238917674	1	0	0.5	0	0	198	198	0	0.66024138615	0.66024138615
BCHE	0	1	0	0	0	NA	NA	NA	ENST00000264381	5418	1	1	0.0184569952011812	0.0184569952011812	1	0	1	0	0	181	181	0	0	0
BCL2L1	0	1	0	0	0	NA	NA	NA	ENST00000307677	2097	1	1	0.0476871721506915	0.0476871721506915	1	0	1	0	0	64	64	0	0.8498244422	0.8498244422
BCL2L11	0	0	1	0	0	NA	NA	NA	ENST00000393256	1782	1	1	0.0561167227833895	0.0561167227833895	0	NA	NA	0	0	0	0	185	NA	NA
BCL3	0	1	0	0	0	NA	NA	NA	ENST00000164227	4086	1	1	0.0244738130200685	0.0244738130200685	1	0	1	0	0	212	212	0	0.1309684277	0.1309684277
BCL7B	0	1	0	0	0	NA	NA	NA	ENST00000223368	1818	1	1	0.055005500550055	0.055005500550055	1	0	1	0	0	156	156	0	0	0
BCOR	0	1	1	0	0	NA	NA	NA	ENST00000378444	15795	2	2	0.0126622348844571	0.0126622348844571	1	0	1	0	0	908	908	1611	0.364319894	0.364319894
BCORL1	1	0	1	0	0	NA	NA	NA	ENST00000218147	15399	2	1	0.0129878563543087	0.00649392817715436	0	NA	NA	0	0	0	0	1196	NA	NA
BCR	0	1	0	0	0	NA	NA	NA	ENST00000305877	11439	1	1	0.00874202290410001	0.00874202290410001	1	0	1	0	0	774	774	0	0.276636269	0.276636269
BDKRB2	0	1	0	0	0	NA	NA	NA	ENST00000554311	3519	1	1	0.0284171639670361	0.0284171639670361	1	0	1	0	0	26	26	0	1.7663271469	1.7663271469
BDP1	0	1	0	0	0	NA	NA	NA	ENST00000358731	23616	1	1	0.00423441734417344	0.00423441734417344	1	0	1	0	0	1811	1811	0	2.0208364404	2.0208364404
BECN1	0	1	0	0	0	NA	NA	NA	ENST00000361523	4050	1	1	0.0246913580246914	0.0246913580246914	1	0	1	0	0	394	394	0	0	0
BEGAIN	0	0	1	0	0	NA	NA	NA	ENST00000355173	5337	1	1	0.018737118231216	0.018737118231216	0	NA	NA	0	0	0	0	72	NA	NA
BEND3	0	2	0	0	0	NA	NA	NA	ENST00000369042	7452	2	2	0.0268384326355341	0.0268384326355341	1	0	0.5	0	0	235	235	0	NA	NA
BEX4	1	0	0	0	0	NA	NA	NA	ENST00000372691	1080	1	0	0.0925925925925926	0	0	NA	NA	0	0	0	0	0	NA	NA
BEX5	0	1	0	0	0	NA	NA	NA	ENST00000333643	999	1	1	0.1001001001001	0.1001001001001	1	0	1	0	0	22	22	0	1.2491555708	1.2491555708
BFAR	0	1	0	0	0	NA	NA	NA	ENST00000261658	4050	1	1	0.0246913580246914	0.0246913580246914	1	0	1	0	0	405	405	0	0.2793341605	0.2793341605
BHLHB9	0	0	0	1	0	NA	NA	NA	ENST00000361229	4923	1	1	0.0203128173877717	0.0203128173877717	0	NA	NA	0	0	0	0	18	NA	NA
BICC1	0	0	1	0	0	NA	NA	NA	ENST00000373886	8766	1	1	0.0114077116130504	0.0114077116130504	0	NA	NA	0	0	0	0	59	NA	NA
BICD1	0	1	0	0	0	NA	NA	NA	ENST00000281474	8775	1	1	0.0113960113960114	0.0113960113960114	1	0	1	0	0	182	182	0	0	0
BLOC1S4	0	1	0	0	0	NA	NA	NA	ENST00000320776	1953	1	1	0.0512032770097286	0.0512032770097286	1	0	1	0	0	117	117	0	0.3381050093	0.3381050093
BMT2	0	1	0	0	0	NA	NA	NA	ENST00000297145	3645	1	1	0.0274348422496571	0.0274348422496571	1	0	1	0	0	25	25	0	0.6972241415	0.6972241415
BNC2	1	0	0	0	0	NA	NA	NA	ENST00000380672	9891	1	0	0.0101102011930037	0	0	NA	NA	0	0	0	0	0	NA	NA
BOLA1	1	0	0	0	0	NA	NA	NA	ENST00000369150	1233	1	0	0.08110300081103	0	0	NA	NA	0	0	0	0	0	NA	NA
BOP1	0	0	0	0	1	NA	NA	NA	ENST00000569669	6714	1	0	0.0148942508191838	0	0	NA	NA	0	0	0	0	0	NA	NA
BPHL	1	0	0	0	0	NA	NA	NA	ENST00000380379	2619	1	0	0.0381825124093165	0	0	NA	NA	0	0	0	0	0	NA	NA
BPIFB4	0	1	0	0	0	NA	NA	NA	ENST00000375483	5526	1	1	0.0180962721679334	0.0180962721679334	1	0	1	0	0	119	119	0	0.9135812996	0.9135812996
BPIFB6	0	1	0	0	0	NA	NA	NA	ENST00000349552	4077	1	1	0.0245278390973755	0.0245278390973755	1	0	1	0	0	286	286	0	0.166029363	0.166029363
BRAF	0	1	0	0	0	NA	NA	NA	ENST00000288602	6894	1	1	0.0145053669857847	0.0145053669857847	1	0	1	0	0	594	594	0	0	0
BRCA2	0	0	0	0	1	NA	NA	NA	ENST00000380152	30762	1	0	0.00325076392952344	0	0	NA	NA	0	0	0	0	0	NA	NA
BRDT	0	0	1	0	0	NA	NA	NA	ENST00000362005	8523	1	1	0.0117329578786812	0.0117329578786812	0	NA	NA	0	0	0	0	574	NA	NA
BRF2	1	0	1	0	0	NA	NA	NA	ENST00000220659	3771	2	1	0.0530363298859719	0.0265181649429859	0	NA	NA	0	0	0	0	107	NA	NA
BRINP1	0	1	0	0	0	NA	NA	NA	ENST00000265922	6849	1	1	0.014600671630895	0.014600671630895	1	0	1	0	0	625	625	0	0.1930758557	0.1930758557
BRINP2	1	0	0	0	0	NA	NA	NA	ENST00000361539	7047	1	0	0.0141904356463743	0	0	NA	NA	0	0	0	0	0	NA	NA
BRPF1	0	2	0	0	0	NA	NA	NA	ENST00000457855	10926	2	2	0.0183049606443346	0.0183049606443346	1	0	0.5	0	0	303	303	0	0.090656867	0.090656867
BRSK2	0	1	0	0	0	NA	NA	NA	ENST00000528841	6624	1	1	0.0150966183574879	0.0150966183574879	1	0	1	0	0	499	499	0	0.1016667966	0.1016667966
BSN	1	1	0	0	0	NA	NA	NA	ENST00000296452	35334	2	1	0.00566027056093281	0.00283013528046641	1	0	1	0	0	1970	1970	0	0.1927682416	0.1927682416
BTAF1	0	1	0	0	0	NA	NA	NA	ENST00000265990	16641	1	1	0.00600925425154738	0.00600925425154738	1	0	1	0	0	174	174	0	0	0
BTBD16	0	1	0	0	0	NA	NA	NA	ENST00000260723	4554	1	1	0.0219587176108915	0.0219587176108915	1	0	1	0	0	328	328	0	0.3463328203	0.3463328203
BTBD17	1	0	0	0	0	NA	NA	NA	ENST00000375366	4302	1	0	0.0232450023245002	0	0	NA	NA	0	0	0	0	0	NA	NA
BTBD2	1	0	0	0	0	NA	NA	NA	ENST00000255608	4725	1	0	0.0211640211640212	0	0	NA	NA	0	0	0	0	0	NA	NA
BTD	0	1	0	0	0	NA	NA	NA	ENST00000303498	4887	1	1	0.0204624514016779	0.0204624514016779	1	0	1	0	0	149	149	0	0.3302689058	0.3302689058
BTN3A1	0	0	1	0	0	NA	NA	NA	ENST00000289361	4617	1	1	0.0216590859865714	0.0216590859865714	0	NA	NA	0	0	0	0	223	NA	NA
BZW2	0	1	0	0	0	NA	NA	NA	ENST00000258761	3771	1	1	0.0265181649429859	0.0265181649429859	1	0	1	0	0	265	265	0	0.4010606289	0.4010606289
